date,0,1,2,3,4,5,6,7,8
2023-03-02,18.84,2.85,0.47,9.78,22.6,0.95,86.6,28.76,20.93
2023-03-03,18.82,2.86,0.47,9.74,21.86,0.95,87.27,28.7,20.92
2023-03-04,18.81,2.86,0.47,9.69,21.1,0.95,87.95,28.64,20.9
2023-03-05,18.78,2.86,0.47,9.65,20.34,0.95,88.57,28.58,20.87
2023-03-06,18.78,2.86,0.47,9.6,19.56,0.95,89.08,28.51,20.85
2023-03-07,18.76,2.85,0.47,9.55,18.91,0.95,89.52,28.45,20.83
2023-03-08,18.76,2.83,0.47,9.51,18.41,0.95,89.83,28.38,20.8
2023-03-09,18.71,2.84,0.47,9.46,17.96,0.94,90.07,28.32,20.79
2023-03-10,18.7,2.84,0.47,9.43,17.46,0.94,90.36,28.27,20.8
2023-03-11,18.7,2.84,0.47,9.41,16.98,0.94,90.7,28.24,20.81
2023-03-12,18.67,2.84,0.47,9.38,16.53,0.94,91.09,28.23,20.82
2023-03-13,18.65,2.84,0.47,9.36,16.13,0.94,91.41,28.24,20.83
2023-03-14,18.64,2.84,0.47,9.34,15.94,0.94,91.6,28.3,20.84
2023-03-15,18.64,2.84,0.46,9.32,15.72,0.94,91.79,28.35,20.84
2023-03-16,18.63,2.84,0.46,9.32,15.46,0.94,91.97,28.38,20.84
2023-03-17,18.59,2.83,0.46,9.31,15.17,0.94,92.15,28.42,20.84
2023-03-18,18.59,2.83,0.46,9.3,14.91,0.94,92.26,28.45,20.83
2023-03-19,18.58,2.83,0.46,9.3,14.73,0.93,92.38,28.47,20.83
2023-03-20,18.57,2.83,0.46,9.29,14.53,0.93,92.57,28.5,20.82
2023-03-21,18.56,2.82,0.46,9.28,13.95,0.93,92.92,28.53,20.81
2023-03-22,18.52,2.81,0.46,9.26,12.96,0.93,93.5,28.53,20.8
2023-03-23,18.52,2.8,0.45,9.23,11.99,0.93,94.37,28.53,20.79
2023-03-24,18.51,2.79,0.45,9.18,11.41,0.93,94.94,28.52,20.77
2023-03-25,18.51,2.79,0.45,9.13,11.3,0.93,94.89,28.51,20.76
2023-03-26,18.47,2.79,0.45,9.08,11.23,0.92,94.91,28.5,20.74
2023-03-27,18.46,2.79,0.45,9.03,11.16,0.92,94.81,28.48,20.72
2023-03-28,18.44,2.78,0.45,8.97,11.09,0.92,94.68,28.48,20.68
2023-03-29,18.4,2.79,0.45,8.91,11.01,0.92,94.63,28.47,20.65
2023-03-30,18.39,2.77,0.45,8.83,10.91,0.92,94.61,28.45,20.63
2023-03-31,18.38,2.77,0.45,8.76,10.82,0.92,94.52,28.44,20.61
2023-04-01,18.38,2.77,0.45,8.69,10.82,0.91,94.4,28.42,20.59
2023-04-02,18.35,2.76,0.45,8.61,10.83,0.91,94.31,28.4,20.57
2023-04-03,18.33,2.76,0.44,8.54,10.83,0.91,94.19,28.4,20.54
2023-04-04,18.32,2.75,0.44,8.47,10.84,0.91,94.09,28.4,20.52
2023-04-05,18.32,2.74,0.44,8.39,10.85,0.91,93.98,28.4,20.49
2023-04-06,18.27,2.72,0.44,8.34,10.85,0.91,93.85,28.41,20.46
2023-04-07,18.25,2.72,0.44,8.28,10.84,0.91,93.73,28.43,20.42
2023-04-08,18.21,2.72,0.44,8.23,10.82,0.91,93.57,28.43,20.37
2023-04-09,18.2,2.72,0.44,8.17,10.81,0.9,93.39,28.43,20.31
2023-04-10,18.19,2.71,0.44,8.12,10.78,0.9,93.28,28.41,20.25
2023-04-11,18.14,2.7,0.44,8.07,10.77,0.9,93.09,28.38,20.19
2023-04-12,18.13,2.69,0.44,8.01,10.8,0.9,92.7,28.36,20.15
2023-04-13,18.12,2.68,0.44,7.95,10.85,0.9,92.43,28.32,20.08
2023-04-14,18.07,2.67,0.44,7.9,10.88,0.89,92.03,28.29,20.0
2023-04-15,18.06,2.66,0.44,7.84,10.91,0.89,91.86,28.26,19.93
2023-04-16,18.01,2.66,0.44,7.79,10.94,0.89,91.68,28.23,19.85
2023-04-17,17.99,2.66,0.43,7.73,10.96,0.89,91.37,28.19,19.78
2023-04-18,17.95,2.65,0.43,7.68,11.01,0.89,91.03,28.15,19.71
2023-04-19,17.92,2.63,0.43,7.63,11.1,0.89,90.75,28.1,19.63
2023-04-20,17.89,2.62,0.43,7.58,11.17,0.89,90.42,28.04,19.55
2023-04-21,17.88,2.62,0.43,7.53,11.24,0.88,90.08,27.98,19.47
2023-04-22,17.85,2.62,0.43,7.47,11.32,0.88,89.78,27.93,19.4
2023-04-23,17.82,2.62,0.43,7.42,11.39,0.88,89.56,27.88,19.32
2023-04-24,17.82,2.6,0.43,7.37,11.45,0.88,89.26,27.83,19.25
2023-04-25,17.82,2.59,0.42,7.33,11.5,0.88,89.01,27.77,19.17
2023-04-26,17.78,2.59,0.42,7.3,11.57,0.88,88.72,27.72,19.09
2023-04-27,17.77,2.58,0.42,7.26,11.54,0.88,88.47,27.68,19.03
2023-04-28,17.74,2.57,0.42,7.23,11.49,0.88,88.22,27.64,18.95
2023-04-29,17.72,2.56,0.42,7.19,11.49,0.87,87.94,27.61,18.88
2023-04-30,17.73,2.56,0.42,7.17,11.66,0.87,87.81,27.77,18.86
2023-05-01,17.69,2.56,0.42,7.17,12.78,0.87,87.73,27.88,18.81
2023-05-02,17.68,2.54,0.42,7.19,13.55,0.87,87.44,27.94,18.75
2023-05-03,17.65,2.53,0.41,7.19,13.94,0.87,87.17,27.98,18.68
2023-05-04,17.63,2.52,0.41,7.16,14.23,0.87,86.84,27.96,18.6
2023-05-05,17.6,2.51,0.41,7.13,14.42,0.86,86.53,27.94,18.52
2023-05-06,17.58,2.5,0.41,7.1,14.51,0.86,86.29,27.9,18.45
2023-05-07,17.55,2.5,0.41,7.06,14.53,0.86,86.05,27.87,18.37
2023-05-08,17.51,2.5,0.4,7.04,14.7,0.86,85.85,27.88,18.29
2023-05-09,17.51,2.48,0.4,7.03,14.91,0.86,85.72,27.87,18.18
2023-05-10,17.47,2.47,0.4,7.03,15.11,0.85,85.6,27.85,18.06
2023-05-11,17.46,2.46,0.4,7.02,15.27,0.85,85.46,27.83,17.96
2023-05-12,17.45,2.44,0.4,7.01,15.8,0.85,85.41,27.83,17.9
2023-05-13,17.45,2.45,0.4,7.0,16.26,0.85,85.46,27.85,17.82
2023-05-14,17.42,2.45,0.4,6.99,16.55,0.85,85.52,27.91,17.75
2023-05-15,17.38,2.45,0.4,6.98,16.79,0.84,85.55,27.96,17.67
2023-05-16,17.32,2.43,0.4,6.96,16.98,0.84,85.55,28.01,17.59
2023-05-17,17.26,2.42,0.39,6.94,17.08,0.84,85.33,28.05,17.52
2023-05-18,17.19,2.41,0.39,6.92,17.15,0.84,85.26,28.07,17.44
2023-05-19,17.14,2.4,0.39,6.91,17.22,0.84,85.08,28.06,17.34
2023-05-20,17.1,2.41,0.39,6.89,17.42,0.83,84.7,28.04,17.27
2023-05-21,17.08,2.42,0.39,6.88,17.67,0.83,84.41,28.01,17.21
2023-05-22,17.05,2.41,0.39,6.87,17.89,0.83,84.03,27.98,17.14
2023-05-23,17.04,2.4,0.39,6.87,18.14,0.83,83.65,27.96,17.06
2023-05-24,16.99,2.38,0.39,6.89,18.46,0.83,83.27,27.94,16.99
2023-05-25,16.98,2.39,0.39,6.93,19.02,0.83,82.96,28.0,16.97
2023-05-26,16.97,2.45,0.39,7.04,19.85,0.83,82.7,28.17,17.02
2023-05-27,16.96,2.46,0.38,7.13,20.97,0.83,82.5,28.28,16.98
2023-05-28,16.93,2.45,0.38,7.18,21.63,0.83,82.24,28.36,16.94
2023-05-29,16.91,2.45,0.38,7.23,22.17,0.83,81.92,28.45,16.9
2023-05-30,16.9,2.44,0.38,7.27,22.76,0.83,81.5,28.53,16.88
2023-05-31,16.86,2.42,0.38,7.33,23.4,0.83,80.99,28.62,16.87
2023-06-01,16.85,2.42,0.38,7.4,23.94,0.83,80.5,28.79,16.92
2023-06-02,16.85,2.41,0.38,7.48,24.65,0.83,80.08,29.11,17.02
2023-06-03,16.81,2.41,0.38,7.59,25.67,0.83,79.69,29.4,17.15
2023-06-04,16.83,2.41,0.37,7.72,26.91,0.83,79.33,29.74,17.31
2023-06-05,16.83,2.41,0.37,7.85,28.37,0.83,79.02,30.0,17.47
2023-06-06,16.89,2.39,0.37,7.96,30.15,0.83,78.6,30.29,17.69
2023-06-07,16.9,2.38,0.37,8.07,32.72,0.82,78.23,30.81,17.92
2023-06-08,16.87,2.37,0.37,8.17,34.2,0.82,77.64,31.26,18.12
2023-06-09,16.83,2.36,0.37,8.27,35.33,0.82,77.05,31.58,18.28
2023-06-10,16.79,2.36,0.36,8.35,36.36,0.82,76.4,31.85,18.4
2023-06-11,16.77,2.36,0.36,8.42,37.8,0.82,75.87,32.42,18.55
2023-06-12,16.74,2.35,0.36,8.51,39.14,0.82,75.33,33.18,18.9
2023-06-13,16.71,2.34,0.36,8.59,40.51,0.82,74.71,33.81,19.26
2023-06-14,16.71,2.32,0.36,8.7,43.37,0.82,74.27,34.78,19.67
2023-06-15,16.74,2.31,0.36,8.81,45.5,0.82,73.85,35.6,19.92
2023-06-16,16.76,2.31,0.36,8.9,46.98,0.82,73.43,36.17,20.09
2023-06-17,16.76,2.31,0.36,8.97,48.05,0.82,73.09,36.6,20.2
2023-06-18,16.73,2.31,0.36,9.04,48.89,0.81,72.82,37.05,20.32
2023-06-19,16.69,2.31,0.36,9.1,49.68,0.81,72.42,37.46,20.41
2023-06-20,16.62,2.29,0.35,9.16,50.36,0.81,71.9,37.81,20.48
2023-06-21,16.54,2.27,0.35,9.18,50.92,0.81,71.34,38.05,20.53
2023-06-22,16.42,2.27,0.35,9.19,51.42,0.81,70.75,38.23,20.56
2023-06-23,16.31,2.25,0.35,9.2,51.59,0.81,70.38,38.37,20.58
2023-06-24,16.22,2.25,0.35,9.21,51.41,0.8,70.4,38.48,20.59
2023-06-25,16.12,2.25,0.35,9.22,51.38,0.8,70.26,38.55,20.6
2023-06-26,16.05,2.24,0.34,9.23,51.41,0.8,70.01,38.59,20.6
2023-06-27,15.95,2.23,0.34,9.23,51.39,0.8,69.62,38.65,20.63
2023-06-28,15.85,2.21,0.34,9.23,51.43,0.8,69.2,38.9,20.66
2023-06-29,15.74,2.2,0.34,9.23,51.87,0.79,68.86,39.14,20.69
2023-06-30,15.63,2.2,0.34,9.28,52.55,0.79,68.58,39.51,20.75
2023-07-01,15.53,2.2,0.33,9.32,52.68,0.79,68.69,39.81,20.79
2023-07-02,15.43,2.2,0.33,9.35,52.54,0.79,68.76,39.99,20.81
2023-07-03,15.36,2.2,0.33,9.39,52.27,0.78,68.76,40.11,20.82
2023-07-04,15.27,2.18,0.33,9.43,51.93,0.78,68.73,40.19,20.84
2023-07-05,15.19,2.17,0.32,9.48,51.69,0.78,68.82,40.35,20.89
2023-07-06,15.1,2.17,0.32,9.51,51.51,0.78,68.96,40.56,20.93
2023-07-07,15.0,2.15,0.32,9.55,51.31,0.77,69.08,40.71,20.95
2023-07-08,14.95,2.15,0.32,9.59,51.01,0.77,69.28,40.79,20.96
2023-07-09,14.86,2.15,0.32,9.62,50.65,0.77,69.42,40.83,20.97
2023-07-10,14.78,2.14,0.32,9.65,50.21,0.77,69.48,40.86,20.97
2023-07-11,14.69,2.13,0.32,9.67,49.72,0.76,69.44,40.85,20.96
2023-07-12,14.6,2.11,0.31,9.7,49.21,0.76,69.45,40.81,20.96
2023-07-13,14.5,2.1,0.31,9.72,48.7,0.76,69.36,40.79,20.94
2023-07-14,14.41,2.09,0.31,9.75,48.37,0.76,69.15,40.75,20.93
2023-07-15,14.31,2.09,0.31,9.74,48.02,0.75,68.95,40.71,20.91
2023-07-16,14.22,2.09,0.31,9.73,47.67,0.75,68.67,40.69,20.89
2023-07-17,14.12,2.09,0.3,9.71,47.29,0.75,68.4,40.65,20.87
2023-07-18,14.0,2.07,0.3,9.7,46.92,0.75,67.94,40.61,20.84
2023-07-19,13.88,2.06,0.3,9.68,46.5,0.74,67.42,40.53,20.82
2023-07-20,13.78,2.05,0.3,9.64,45.92,0.74,67.38,40.45,20.79
2023-07-21,13.67,2.03,0.3,9.58,45.29,0.74,67.18,40.34,20.76
2023-07-22,13.59,2.03,0.3,9.52,44.69,0.73,67.05,40.29,20.77
2023-07-23,13.52,2.03,0.3,9.47,44.12,0.73,66.88,40.19,20.75
2023-07-24,13.45,2.03,0.3,9.42,43.55,0.73,66.76,40.08,20.72
2023-07-25,13.34,2.01,0.29,9.36,42.96,0.72,66.63,39.96,20.69
2023-07-26,13.24,2.0,0.28,9.3,42.36,0.72,66.48,39.84,20.65
2023-07-27,13.14,1.99,0.28,9.28,41.75,0.72,66.37,39.72,20.62
2023-07-28,13.08,1.99,0.28,9.27,41.16,0.72,66.18,39.64,20.61
2023-07-29,13.0,1.99,0.28,9.26,40.66,0.71,66.19,39.59,20.59
2023-07-30,12.93,1.99,0.28,9.25,40.15,0.71,66.14,39.52,20.56
2023-07-31,12.85,1.99,0.28,9.23,39.56,0.71,66.13,39.43,20.53
2023-08-01,12.77,2.0,0.28,9.22,38.95,0.71,66.08,39.29,20.5
2023-08-02,12.67,1.99,0.28,9.21,38.31,0.7,66.09,39.15,20.46
2023-08-03,12.56,1.97,0.28,9.19,37.7,0.7,65.96,38.97,20.42
2023-08-04,12.42,1.96,0.27,9.17,37.21,0.7,65.82,38.79,20.39
2023-08-05,12.31,1.95,0.27,9.15,36.77,0.69,65.72,38.6,20.35
2023-08-06,12.24,1.95,0.27,9.14,36.31,0.69,65.61,38.41,20.3
2023-08-07,12.14,1.95,0.27,9.12,35.85,0.69,65.44,38.23,20.25
2023-08-08,12.05,1.93,0.27,9.11,35.49,0.68,65.18,38.05,20.2
2023-08-09,11.97,1.92,0.27,9.09,35.26,0.68,64.81,37.88,20.17
2023-08-10,11.86,1.91,0.27,9.08,35.0,0.68,64.47,37.7,20.13
2023-08-11,11.74,1.91,0.27,9.06,34.75,0.67,64.08,37.54,20.09
2023-08-12,11.65,1.9,0.27,9.04,34.54,0.67,63.71,37.39,20.04
2023-08-13,11.57,1.89,0.26,9.03,34.4,0.67,63.16,37.24,20.0
2023-08-14,11.49,1.88,0.26,9.01,34.28,0.66,62.55,37.08,19.95
2023-08-15,11.42,1.87,0.26,9.0,34.21,0.66,62.06,36.92,19.91
2023-08-16,11.36,1.86,0.26,8.98,34.09,0.66,61.52,36.76,19.86
2023-08-17,11.28,1.86,0.26,8.96,33.93,0.65,60.99,36.59,19.81
2023-08-18,11.2,1.86,0.26,8.94,33.75,0.65,60.46,36.43,19.76
2023-08-19,11.12,1.85,0.26,8.93,33.55,0.65,60.0,36.26,19.71
2023-08-20,11.04,1.85,0.26,8.91,33.34,0.64,59.62,36.1,19.66
2023-08-21,10.98,1.85,0.26,8.9,33.14,0.64,59.09,35.93,19.62
2023-08-22,10.91,1.83,0.26,8.88,32.96,0.64,58.48,35.74,19.57
2023-08-23,10.85,1.82,0.26,8.87,32.77,0.63,57.98,35.54,19.55
2023-08-24,10.79,1.81,0.26,8.86,32.57,0.63,57.4,35.34,19.53
2023-08-25,10.73,1.8,0.26,8.86,32.36,0.63,56.82,35.12,19.47
2023-08-26,10.67,1.8,0.26,8.84,32.18,0.62,56.35,34.91,19.41
2023-08-27,10.68,1.82,0.26,8.84,32.32,0.62,56.02,34.83,19.36
2023-08-28,10.75,1.85,0.26,8.85,33.78,0.62,55.76,34.8,19.3
2023-08-29,10.77,1.85,0.26,8.85,34.42,0.61,55.57,34.75,19.24
2023-08-30,10.76,1.85,0.26,8.84,34.52,0.61,55.41,34.7,19.19
2023-08-31,10.72,1.85,0.26,8.82,34.5,0.61,55.31,34.64,19.13
2023-09-01,10.71,1.85,0.25,8.79,34.36,0.61,55.28,34.58,19.11
2023-09-02,10.67,1.85,0.25,8.71,34.1,0.6,55.28,34.41,19.05
2023-09-03,10.65,1.86,0.25,8.65,33.83,0.6,55.32,34.26,19.02
2023-09-04,10.62,1.85,0.25,8.6,33.49,0.6,55.26,34.07,18.97
2023-09-05,10.59,1.84,0.25,8.54,33.23,0.59,55.2,33.87,18.92
2023-09-06,10.57,1.83,0.25,8.49,32.95,0.59,55.1,33.66,18.87
2023-09-07,10.55,1.82,0.25,8.43,32.67,0.59,54.94,33.48,18.82
2023-09-08,10.51,1.81,0.25,8.37,32.4,0.59,54.75,33.31,18.77
2023-09-09,10.46,1.81,0.25,8.31,32.15,0.58,54.58,33.13,18.72
2023-09-10,10.41,1.81,0.25,8.25,31.88,0.58,54.46,32.96,18.66
2023-09-11,10.37,1.81,0.25,8.2,31.62,0.58,54.36,32.79,18.6
2023-09-12,10.33,1.8,0.25,8.14,31.33,0.57,54.24,32.62,18.55
2023-09-13,10.31,1.79,0.25,8.08,31.06,0.57,54.1,32.44,18.49
2023-09-14,10.32,1.78,0.25,8.03,30.98,0.57,53.84,32.22,18.43
2023-09-15,10.32,1.81,0.25,7.97,31.0,0.57,53.66,32.07,18.39
2023-09-16,10.31,1.95,0.26,7.96,31.29,0.57,53.59,32.01,18.34
2023-09-17,10.29,1.96,0.26,7.93,31.45,0.57,53.6,32.01,18.29
2023-09-18,10.27,1.96,0.26,7.85,31.41,0.57,53.63,31.99,18.26
2023-09-19,10.25,1.97,0.25,7.79,31.25,0.57,53.56,31.91,18.21
2023-09-20,10.23,1.99,0.25,7.74,31.1,0.57,53.51,31.84,18.16
2023-09-21,10.21,2.01,0.25,7.69,30.86,0.57,53.47,31.76,18.1
2023-09-22,10.18,2.01,0.25,7.63,30.73,0.57,53.43,31.66,18.05
2023-09-23,10.14,2.01,0.25,7.57,30.58,0.56,53.5,31.54,18.0
2023-09-24,10.1,2.01,0.25,7.5,30.39,0.56,53.58,31.41,17.94
2023-09-25,10.07,2.01,0.25,7.4,30.24,0.56,53.65,31.29,17.88
2023-09-26,10.04,2.0,0.25,7.3,30.04,0.56,53.69,31.17,17.83
2023-09-27,10.02,1.99,0.25,7.2,29.81,0.56,53.73,31.06,17.78
2023-09-28,10.0,1.98,0.25,7.1,29.56,0.56,53.78,30.95,17.72
2023-09-29,9.98,1.99,0.25,7.01,29.32,0.56,53.77,30.84,17.65
2023-09-30,9.96,1.99,0.25,6.92,29.04,0.56,53.8,30.72,17.6
2023-10-01,9.93,1.99,0.24,6.84,28.76,0.55,53.78,30.6,17.56
2023-10-02,9.91,1.99,0.24,6.76,28.51,0.55,53.77,30.48,17.48
2023-10-03,9.88,1.98,0.24,6.68,28.28,0.55,53.7,30.36,17.43
2023-10-04,9.85,1.97,0.24,6.6,28.02,0.55,53.68,30.24,17.35
2023-10-05,9.81,1.97,0.24,6.52,27.78,0.55,53.51,30.11,17.3
2023-10-06,9.77,1.96,0.24,6.44,27.52,0.55,53.48,29.96,17.25
2023-10-07,9.74,1.96,0.24,6.4,27.55,0.54,53.22,29.77,17.19
2023-10-08,9.72,1.96,0.24,6.36,27.59,0.54,52.91,29.56,17.13
2023-10-09,9.69,1.96,0.24,6.33,27.62,0.54,52.56,29.36,17.07
2023-10-10,9.67,1.95,0.24,6.29,27.65,0.54,52.11,29.18,17.01
2023-10-11,9.64,1.93,0.24,6.28,27.67,0.54,51.68,28.99,16.94
2023-10-12,9.6,1.93,0.24,6.28,27.67,0.54,51.36,28.82,16.85
2023-10-13,9.57,1.92,0.24,6.28,27.68,0.53,51.08,28.64,16.76
2023-10-14,9.53,1.92,0.24,6.28,27.69,0.53,50.79,28.46,16.67
2023-10-15,9.51,1.92,0.23,6.28,27.69,0.53,50.56,28.28,16.59
2023-10-16,9.48,1.97,0.23,6.29,27.69,0.53,50.24,28.1,16.51
2023-10-17,9.46,1.99,0.23,6.3,27.7,0.53,49.83,27.93,16.43
2023-10-18,9.43,2.0,0.23,6.31,27.69,0.53,49.41,27.76,16.36
2023-10-19,9.41,2.0,0.23,6.32,27.68,0.53,48.93,27.6,16.29
2023-10-20,9.38,2.02,0.23,6.34,27.69,0.53,48.36,27.83,16.37
2023-10-21,9.35,2.02,0.23,6.36,27.9,0.53,47.79,27.91,16.39
2023-10-22,9.31,2.02,0.23,6.37,28.05,0.52,47.42,27.87,16.36
2023-10-23,9.28,2.02,0.23,6.38,28.07,0.52,47.02,27.79,16.33
2023-10-24,9.24,2.04,0.23,6.39,28.15,0.52,46.66,27.69,16.28
2023-10-25,9.21,2.04,0.22,6.39,28.24,0.52,46.11,27.58,16.23
2023-10-26,9.19,2.04,0.22,6.4,28.3,0.52,45.8,27.48,16.17
2023-10-27,9.16,2.05,0.22,6.4,28.37,0.52,45.55,27.38,16.12
2023-10-28,9.14,2.05,0.22,6.41,28.38,0.52,45.32,27.28,16.07
2023-10-29,9.11,2.05,0.22,6.41,28.41,0.52,45.09,27.19,16.01
2023-10-30,9.09,2.05,0.22,6.42,28.42,0.52,44.82,27.09,15.94
2023-10-31,9.07,2.04,0.22,6.43,28.46,0.52,44.51,26.99,15.87
2023-11-01,9.05,2.04,0.22,6.44,28.49,0.52,44.19,26.89,15.81
2023-11-02,9.04,2.03,0.22,6.45,28.52,0.52,43.88,26.82,15.78
2023-11-03,9.02,2.04,0.22,6.47,28.42,0.51,43.72,26.91,15.81
2023-11-04,9.01,2.03,0.22,6.48,28.44,0.51,43.58,27.01,15.81
2023-11-05,8.99,2.04,0.22,6.5,28.44,0.51,43.45,27.11,15.8
2023-11-06,8.97,2.04,0.21,6.51,28.36,0.51,43.28,27.23,15.79
2023-11-07,8.95,2.03,0.21,6.51,28.29,0.51,43.12,27.31,15.77
2023-11-08,8.94,2.02,0.21,6.52,28.2,0.51,42.77,27.35,15.76
2023-11-09,8.93,2.03,0.21,6.53,28.12,0.51,42.55,27.37,15.74
2023-11-10,8.91,2.03,0.21,6.54,28.04,0.51,42.41,27.38,15.72
2023-11-11,8.89,2.03,0.21,6.55,27.96,0.5,42.27,27.36,15.69
2023-11-12,8.87,2.03,0.21,6.56,27.88,0.5,42.14,27.34,15.65
2023-11-13,8.86,2.03,0.21,6.57,27.81,0.5,42.0,27.29,15.61
2023-11-14,8.84,2.02,0.21,6.57,27.72,0.5,41.88,27.22,15.56
2023-11-15,8.82,2.01,0.21,6.58,27.65,0.5,41.73,27.13,15.52
2023-11-16,8.8,2.01,0.21,6.59,27.58,0.5,41.59,27.03,15.48
2023-11-17,8.78,2.01,0.21,6.59,27.42,0.49,41.49,26.94,15.44
2023-11-18,8.77,2.01,0.21,6.6,27.01,0.49,41.61,26.79,15.38
2023-11-19,8.75,2.01,0.21,6.6,26.43,0.49,42.0,26.63,15.33
2023-11-20,8.73,2.01,0.2,6.61,26.02,0.49,42.23,26.49,15.29
2023-11-21,8.72,2.01,0.2,6.62,25.67,0.49,42.31,26.33,15.23
2023-11-22,8.69,2.0,0.2,6.62,25.32,0.49,42.43,26.17,15.16
2023-11-23,8.67,2.0,0.2,6.63,24.97,0.49,42.51,26.04,15.09
2023-11-24,8.65,2.01,0.2,6.64,24.6,0.48,42.46,25.93,15.03
2023-11-25,8.62,2.01,0.2,6.64,24.23,0.48,42.58,25.84,14.98
2023-11-26,8.6,2.03,0.2,6.65,23.85,0.48,42.68,25.74,14.93
2023-11-27,8.59,2.04,0.2,6.66,23.48,0.48,42.7,25.64,14.86
2023-11-28,8.56,2.03,0.2,6.66,23.1,0.48,42.77,25.5,14.8
2023-11-29,8.55,2.02,0.2,6.67,22.74,0.48,42.87,25.35,14.75
2023-11-30,8.53,2.02,0.2,6.68,22.36,0.48,42.93,25.21,14.69
2023-12-01,8.52,2.02,0.2,6.69,22.02,0.47,43.02,25.14,14.67
2023-12-02,8.52,2.02,0.2,6.71,21.73,0.47,43.21,25.29,14.73
2023-12-03,8.51,2.02,0.19,6.73,21.7,0.47,43.42,25.39,14.75
2023-12-04,8.49,2.02,0.19,6.75,21.48,0.47,43.62,25.42,14.73
2023-12-05,8.48,2.02,0.19,6.76,21.22,0.47,43.63,25.43,14.72
2023-12-06,8.47,2.02,0.19,6.77,20.92,0.47,43.66,25.41,14.7
2023-12-07,8.47,2.02,0.19,6.79,20.64,0.47,43.75,25.37,14.68
2023-12-08,8.45,2.02,0.19,6.8,20.36,0.46,43.92,25.33,14.67
2023-12-09,8.44,2.02,0.19,6.82,20.05,0.46,44.11,25.31,14.66
2023-12-10,8.44,2.02,0.19,6.83,19.77,0.46,44.31,25.31,14.64
2023-12-11,8.42,2.03,0.19,6.84,19.47,0.46,44.55,25.3,14.62
2023-12-12,8.41,2.02,0.19,6.86,19.19,0.46,44.77,25.29,14.59
2023-12-13,8.4,2.01,0.19,6.87,18.88,0.46,44.62,25.28,14.56
2023-12-14,8.38,2.0,0.18,6.88,18.56,0.45,44.67,25.25,14.53
2023-12-15,8.37,2.0,0.18,6.88,18.26,0.45,44.79,25.22,14.51
2023-12-16,8.36,2.0,0.18,6.87,17.93,0.45,44.96,25.18,14.49
2023-12-17,8.34,2.0,0.18,6.86,17.6,0.45,45.15,25.13,14.48
2023-12-18,8.33,2.0,0.18,6.85,17.27,0.45,45.3,25.09,14.45
2023-12-19,8.31,2.01,0.18,6.84,16.95,0.45,45.48,25.04,14.41
2023-12-20,8.28,2.01,0.18,6.84,16.64,0.45,45.65,24.99,14.37
2023-12-21,8.25,2.01,0.18,6.83,16.33,0.44,45.8,24.94,14.33
2023-12-22,8.21,2.01,0.18,6.83,16.01,0.44,46.01,24.88,14.3
2023-12-23,8.18,2.02,0.18,6.82,15.69,0.44,46.24,24.83,14.28
2023-12-24,8.15,2.02,0.18,6.82,15.37,0.44,46.45,24.77,14.27
2023-12-25,8.12,2.02,0.17,6.82,15.05,0.44,46.6,24.72,14.26
2023-12-26,8.09,2.03,0.17,6.81,14.73,0.44,46.81,24.66,14.25
2023-12-27,8.06,2.02,0.17,6.8,14.42,0.44,46.94,24.59,14.24
2023-12-28,8.03,2.01,0.17,6.8,14.09,0.43,47.05,24.53,14.22
2023-12-29,8.0,2.0,0.17,6.79,13.78,0.43,47.2,24.47,14.21
2023-12-30,7.98,2.01,0.17,6.79,13.47,0.43,47.31,24.41,14.2
2023-12-31,7.96,2.01,0.17,6.78,13.15,0.43,47.43,24.35,14.18
2024-01-01,7.94,2.01,0.17,6.78,12.84,0.43,47.57,24.29,14.16
2024-01-02,7.92,2.01,0.17,6.77,12.53,0.43,47.75,24.22,14.14
2024-01-03,7.89,2.01,0.17,6.76,12.22,0.43,47.66,24.16,14.11
2024-01-04,7.87,2.01,0.17,6.76,11.91,0.43,47.87,24.1,14.09
2024-01-05,7.85,2.0,0.17,6.76,11.61,0.42,48.1,24.04,14.07
2024-01-06,7.83,2.0,0.16,6.76,11.38,0.42,48.27,23.98,14.05
2024-01-07,7.81,2.01,0.16,6.75,11.11,0.42,48.43,23.91,14.03
2024-01-08,7.79,2.01,0.16,6.75,10.81,0.42,48.57,23.85,14.0
2024-01-09,7.76,2.0,0.16,6.74,10.51,0.42,48.58,23.8,13.98
2024-01-10,7.75,1.99,0.16,6.73,10.23,0.42,48.71,23.76,13.96
2024-01-11,7.74,2.01,0.16,6.73,9.95,0.42,48.82,23.72,13.94
2024-01-12,7.72,2.01,0.16,6.72,9.7,0.42,48.89,23.68,13.91
2024-01-13,7.71,2.01,0.16,6.72,9.56,0.42,48.88,23.62,13.89
2024-01-14,7.69,2.02,0.16,6.71,9.41,0.41,48.88,23.57,13.86
2024-01-15,7.68,2.02,0.16,6.71,9.26,0.41,48.85,23.51,13.83
2024-01-16,7.65,2.02,0.16,6.7,9.11,0.41,48.87,23.44,13.81
2024-01-17,7.63,2.03,0.16,6.7,8.94,0.41,48.76,23.38,13.79
2024-01-18,7.6,2.04,0.16,6.7,8.77,0.41,48.8,23.32,13.8
2024-01-19,7.55,2.05,0.16,6.7,8.6,0.41,48.74,23.28,13.79
2024-01-20,7.52,2.09,0.16,6.71,8.57,0.41,48.72,23.27,13.81
